batch,epoch,train_accuracy,train_f1-score,train_loss,train_precision,train_recall
7941.0,85.0,1.0,1.0,0.028914338,1.0,1.0
7942.0,85.0,0.875,0.8545454545454545,0.29124278,0.8333333333333333,0.9166666666666667
7943.0,85.0,0.96875,0.967967967967968,0.06460254,0.9642857142857143,0.9736842105263157
7944.0,85.0,0.96875,0.9687194525904204,0.07357363,0.9705882352941176,0.96875
7945.0,85.0,0.96875,0.9671794871794872,0.089019775,0.9615384615384616,0.975
7946.0,85.0,1.0,1.0,0.048094597,1.0,1.0
7947.0,85.0,0.96875,0.9660657476139979,0.2407921,0.9583333333333333,0.9761904761904762
7948.0,85.0,1.0,1.0,0.05710612,1.0,1.0
7949.0,85.0,1.0,1.0,0.03814359,1.0,1.0
7950.0,85.0,0.96875,0.967967967967968,0.09311519,0.9642857142857143,0.9736842105263157
7951.0,85.0,0.96875,0.9684729064039409,0.059042152,0.9722222222222222,0.9666666666666667
7952.0,85.0,0.96875,0.967967967967968,0.06141508,0.9642857142857143,0.9736842105263157
7953.0,85.0,0.9375,0.9375,0.09730722,0.9375,0.9375
7954.0,85.0,0.96875,0.9684729064039409,0.039774485,0.9666666666666667,0.9722222222222222
7955.0,85.0,1.0,1.0,0.046381343,1.0,1.0
7956.0,85.0,0.96875,0.9645625692137321,0.10634015,0.9545454545454546,0.9772727272727273
7957.0,85.0,1.0,1.0,0.028643273,1.0,1.0
7958.0,85.0,1.0,1.0,0.032817625,1.0,1.0
7959.0,85.0,1.0,1.0,0.020617014,1.0,1.0
7960.0,85.0,1.0,1.0,0.0635174,1.0,1.0
7961.0,85.0,1.0,1.0,0.03716805,1.0,1.0
7962.0,85.0,0.96875,0.967967967967968,0.06642508,0.9736842105263157,0.9642857142857143
7963.0,85.0,0.9375,0.9372549019607843,0.13532613,0.9375,0.9444444444444444
7964.0,85.0,1.0,1.0,0.015677817,1.0,1.0
7965.0,85.0,1.0,1.0,0.02363823,1.0,1.0
7966.0,85.0,0.96875,0.9671794871794872,0.0685736,0.9615384615384616,0.975
7967.0,85.0,0.9375,0.9372549019607843,0.12323341,0.9444444444444444,0.9375
7968.0,85.0,0.96875,0.9687194525904204,0.045077153,0.96875,0.9705882352941176
7969.0,85.0,0.9375,0.9372549019607843,0.06995232,0.9444444444444444,0.9375
7970.0,85.0,1.0,1.0,0.012027782,1.0,1.0
7971.0,85.0,0.96875,0.9671794871794872,0.07645276,0.9615384615384616,0.975
7972.0,85.0,1.0,1.0,0.032257706,1.0,1.0
7973.0,85.0,1.0,1.0,0.022637708,1.0,1.0
7974.0,85.0,0.96875,0.9687194525904204,0.07585209,0.9705882352941176,0.96875
7975.0,85.0,1.0,1.0,0.012200801,1.0,1.0
7976.0,85.0,1.0,1.0,0.032406986,1.0,1.0
7977.0,85.0,1.0,1.0,0.015502811,1.0,1.0
7978.0,85.0,1.0,1.0,0.026885247,1.0,1.0
7979.0,85.0,1.0,1.0,0.01520829,1.0,1.0
7980.0,85.0,1.0,1.0,0.03862813,1.0,1.0
7981.0,85.0,0.96875,0.9684729064039409,0.040435977,0.9666666666666667,0.9722222222222222
7982.0,85.0,0.96875,0.967967967967968,0.03496342,0.9642857142857143,0.9736842105263157
7983.0,85.0,0.96875,0.9645625692137321,0.13346305,0.9545454545454546,0.9772727272727273
7984.0,85.0,0.96875,0.9660657476139979,0.08599571,0.9583333333333333,0.9761904761904762
7985.0,85.0,1.0,1.0,0.026936973,1.0,1.0
7986.0,85.0,0.96875,0.9684729064039409,0.06291434,0.9666666666666667,0.9722222222222222
7987.0,85.0,0.96875,0.967967967967968,0.06295527,0.9642857142857143,0.9736842105263157
7988.0,85.0,0.9375,0.9372549019607843,0.11559943,0.9375,0.9444444444444444
7989.0,85.0,1.0,1.0,0.038265567,1.0,1.0
7990.0,85.0,0.875,0.873015873015873,0.16032088,0.875,0.9
7991.0,86.0,1.0,1.0,0.052472122,1.0,1.0
7992.0,86.0,1.0,1.0,0.009857094,1.0,1.0
7993.0,86.0,0.96875,0.967967967967968,0.060452532,0.9642857142857143,0.9736842105263157
7994.0,86.0,0.9375,0.9352226720647774,0.17591244,0.9285714285714286,0.95
7995.0,86.0,1.0,1.0,0.01736106,1.0,1.0
7996.0,86.0,1.0,1.0,0.012541783,1.0,1.0
7997.0,86.0,1.0,1.0,0.011707189,1.0,1.0
7998.0,86.0,1.0,1.0,0.030387076,1.0,1.0
7999.0,86.0,1.0,1.0,0.027710326,1.0,1.0
8000.0,86.0,0.96875,0.9687194525904204,0.13716792,0.9705882352941176,0.96875
8001.0,86.0,1.0,1.0,0.030267097,1.0,1.0
8002.0,86.0,1.0,1.0,0.024657799,1.0,1.0
8003.0,86.0,0.96875,0.967967967967968,0.0694708,0.9642857142857143,0.9736842105263157
8004.0,86.0,1.0,1.0,0.07250917,1.0,1.0
8005.0,86.0,1.0,1.0,0.011958131,1.0,1.0
8006.0,86.0,0.96875,0.9687194525904204,0.13030927,0.96875,0.9705882352941176
8007.0,86.0,1.0,1.0,0.057938024,1.0,1.0
8008.0,86.0,1.0,1.0,0.03616942,1.0,1.0
8009.0,86.0,0.96875,0.967967967967968,0.08432903,0.9642857142857143,0.9736842105263157
8010.0,86.0,0.96875,0.9687194525904204,0.07228534,0.9705882352941176,0.96875
8011.0,86.0,0.90625,0.9054187192118226,0.14840285,0.9087301587301587,0.903921568627451
8012.0,86.0,1.0,1.0,0.010489085,1.0,1.0
8013.0,86.0,1.0,1.0,0.024673097,1.0,1.0
8014.0,86.0,0.96875,0.9684729064039409,0.057220466,0.9666666666666667,0.9722222222222222
8015.0,86.0,0.9375,0.9365079365079365,0.13628651,0.9365079365079365,0.9365079365079365
8016.0,86.0,0.90625,0.9054187192118226,0.2083113,0.903921568627451,0.9087301587301587
8017.0,86.0,1.0,1.0,0.019478543,1.0,1.0
8018.0,86.0,0.9375,0.9333333333333333,0.14654544,0.9230769230769231,0.9523809523809523
8019.0,86.0,0.96875,0.967967967967968,0.07403112,0.9642857142857143,0.9736842105263157
8020.0,86.0,1.0,1.0,0.027362531,1.0,1.0
8021.0,86.0,1.0,1.0,0.022067772,1.0,1.0
8022.0,86.0,0.9375,0.9352226720647774,0.12040337,0.9352226720647774,0.9352226720647774
8023.0,86.0,0.96875,0.9684729064039409,0.08268279,0.9722222222222222,0.9666666666666667
8024.0,86.0,0.9375,0.9365079365079365,0.15225208,0.9333333333333333,0.9473684210526316
8025.0,86.0,1.0,1.0,0.037519448,1.0,1.0
8026.0,86.0,1.0,1.0,0.040386714,1.0,1.0
8027.0,86.0,0.9375,0.9307359307359306,0.17113043,0.9307359307359306,0.9307359307359306
8028.0,86.0,0.96875,0.9687194525904204,0.043936647,0.96875,0.9705882352941176
8029.0,86.0,0.90625,0.906158357771261,0.11610674,0.907843137254902,0.90625
8030.0,86.0,1.0,1.0,0.023923278,1.0,1.0
8031.0,86.0,0.96875,0.9660657476139979,0.052975494,0.9583333333333333,0.9761904761904762
8032.0,86.0,0.96875,0.9687194525904204,0.09982771,0.96875,0.9705882352941176
8033.0,86.0,0.96875,0.967967967967968,0.053205606,0.9642857142857143,0.9736842105263157
8034.0,86.0,0.96875,0.9687194525904204,0.044453897,0.96875,0.9705882352941176
8035.0,86.0,0.90625,0.903903903903904,0.22652078,0.9007936507936507,0.9089068825910931
8036.0,86.0,1.0,1.0,0.029044362,1.0,1.0
8037.0,86.0,0.9375,0.9272727272727272,0.12129324,0.9090909090909092,0.9565217391304348
8038.0,86.0,1.0,1.0,0.027541414,1.0,1.0
8039.0,86.0,1.0,1.0,0.01606386,1.0,1.0
8040.0,86.0,0.96875,0.967967967967968,0.06920599,0.9642857142857143,0.9736842105263157
8041.0,86.0,1.0,1.0,0.014702931,1.0,1.0
8042.0,86.0,0.96875,0.9687194525904204,0.05776867,0.9705882352941176,0.96875
8043.0,86.0,0.9375,0.9352226720647774,0.12195844,0.9285714285714286,0.95
8044.0,86.0,1.0,1.0,0.030853676,1.0,1.0
8045.0,86.0,1.0,1.0,0.03760477,1.0,1.0
8046.0,86.0,0.96875,0.9687194525904204,0.07296172,0.9705882352941176,0.96875
8047.0,86.0,0.90625,0.9039039039039038,0.34442696,0.9,0.925
8048.0,86.0,0.9375,0.9365079365079365,0.1429229,0.9333333333333333,0.9473684210526316
8049.0,86.0,0.96875,0.967967967967968,0.08986513,0.9642857142857143,0.9736842105263157
8050.0,86.0,0.96875,0.9684729064039409,0.055640653,0.9666666666666667,0.9722222222222222
8051.0,86.0,0.96875,0.9625730994152046,0.17276224,0.95,0.9782608695652174
8052.0,86.0,1.0,1.0,0.02157685,1.0,1.0
8053.0,86.0,0.96875,0.9684729064039409,0.049512282,0.9722222222222222,0.9666666666666667
8054.0,86.0,1.0,1.0,0.053979374,1.0,1.0
8055.0,86.0,0.96875,0.9671794871794872,0.061555736,0.9615384615384616,0.975
8056.0,86.0,0.9375,0.9352226720647774,0.14448398,0.9352226720647774,0.9352226720647774
8057.0,86.0,0.9375,0.9375,0.0899088,0.9375,0.9375
8058.0,86.0,1.0,1.0,0.01885031,1.0,1.0
8059.0,86.0,1.0,1.0,0.02774547,1.0,1.0
8060.0,86.0,0.96875,0.9687194525904204,0.05962033,0.96875,0.9705882352941176
8061.0,86.0,0.96875,0.9687194525904204,0.037399884,0.9705882352941176,0.96875
8062.0,86.0,0.9375,0.9352226720647774,0.16570868,0.9352226720647774,0.9352226720647774
8063.0,86.0,0.96875,0.9687194525904204,0.057554003,0.96875,0.9705882352941176
8064.0,86.0,1.0,1.0,0.021379394,1.0,1.0
8065.0,86.0,0.90625,0.9054187192118226,0.09415379,0.903921568627451,0.9087301587301587
8066.0,86.0,0.8125,0.7818181818181819,0.49371448,0.7692307692307692,0.88
8067.0,86.0,1.0,1.0,0.017750151,1.0,1.0
8068.0,86.0,0.90625,0.8981972428419936,0.16579431,0.8846153846153846,0.9318181818181819
8069.0,86.0,0.96875,0.9687194525904204,0.06634713,0.9705882352941176,0.96875
8070.0,86.0,1.0,1.0,0.040405963,1.0,1.0
8071.0,86.0,0.96875,0.967967967967968,0.07975714,0.9736842105263157,0.9642857142857143
8072.0,86.0,0.9375,0.9272727272727272,0.13451593,0.9090909090909092,0.9565217391304348
8073.0,86.0,1.0,1.0,0.05670806,1.0,1.0
8074.0,86.0,0.9375,0.9365079365079365,0.08191829,0.9473684210526316,0.9333333333333333
8075.0,86.0,1.0,1.0,0.037095033,1.0,1.0
8076.0,86.0,1.0,1.0,0.018633025,1.0,1.0
8077.0,86.0,0.9375,0.9372549019607843,0.0983073,0.9375,0.9444444444444444
8078.0,86.0,0.96875,0.9684729064039409,0.046088595,0.9666666666666667,0.9722222222222222
8079.0,86.0,0.96875,0.9684729064039409,0.05892794,0.9666666666666667,0.9722222222222222
8080.0,86.0,0.90625,0.9054187192118226,0.18372181,0.903921568627451,0.9087301587301587
8081.0,86.0,1.0,1.0,0.045776878,1.0,1.0
8082.0,86.0,0.96875,0.9687194525904204,0.13012166,0.9705882352941176,0.96875
8083.0,86.0,0.9375,0.9375,0.16867188,0.9375,0.9375
8084.0,86.0,1.0,1.0,0.004884043,1.0,1.0
8085.0,87.0,1.0,1.0,0.031253427,1.0,1.0
8086.0,87.0,0.96875,0.9684729064039409,0.050815556,0.9666666666666667,0.9722222222222222
8087.0,87.0,1.0,1.0,0.025261862,1.0,1.0
8088.0,87.0,1.0,1.0,0.017479625,1.0,1.0
8089.0,87.0,0.9375,0.9372549019607843,0.21063045,0.9375,0.9444444444444444
8090.0,87.0,0.9375,0.9365079365079365,0.13414867,0.9333333333333333,0.9473684210526316
8091.0,87.0,1.0,1.0,0.021986445,1.0,1.0
8092.0,87.0,0.90625,0.906158357771261,0.10558039,0.9117647058823529,0.9166666666666667
8093.0,87.0,0.9375,0.9272727272727272,0.15336056,0.9090909090909092,0.9565217391304348
8094.0,87.0,0.96875,0.9687194525904204,0.057732586,0.96875,0.9705882352941176
8095.0,87.0,0.9375,0.9352226720647774,0.15754585,0.9352226720647774,0.9352226720647774
8096.0,87.0,0.96875,0.9684729064039409,0.07119165,0.9666666666666667,0.9722222222222222
8097.0,87.0,1.0,1.0,0.038179163,1.0,1.0
8098.0,87.0,1.0,1.0,0.025710162,1.0,1.0
8099.0,87.0,0.96875,0.9684729064039409,0.04742226,0.9666666666666667,0.9722222222222222
8100.0,87.0,1.0,1.0,0.026133634,1.0,1.0
8101.0,87.0,0.96875,0.967967967967968,0.072019234,0.9642857142857143,0.9736842105263157
8102.0,87.0,0.96875,0.9684729064039409,0.048402198,0.9666666666666667,0.9722222222222222
8103.0,87.0,0.90625,0.9015384615384615,0.12627043,0.8928571428571428,0.9285714285714286
8104.0,87.0,0.90625,0.906158357771261,0.14678164,0.90625,0.907843137254902
8105.0,87.0,0.96875,0.967967967967968,0.1380953,0.9642857142857143,0.9736842105263157
8106.0,87.0,0.96875,0.9687194525904204,0.08633664,0.9705882352941176,0.96875
8107.0,87.0,0.9375,0.9307359307359306,0.22131377,0.9166666666666667,0.9545454545454546
8108.0,87.0,0.90625,0.9039039039039038,0.22597662,0.9,0.925
8109.0,87.0,0.96875,0.9687194525904204,0.050225012,0.96875,0.9705882352941176
8110.0,87.0,1.0,1.0,0.017147265,1.0,1.0
8111.0,87.0,1.0,1.0,0.015892083,1.0,1.0
8112.0,87.0,0.875,0.8704453441295547,0.33038,0.8650793650793651,0.8833333333333333
8113.0,87.0,1.0,1.0,0.030247679,1.0,1.0
8114.0,87.0,0.96875,0.9687194525904204,0.037868038,0.96875,0.9705882352941176
8115.0,87.0,0.96875,0.9687194525904204,0.04738273,0.9705882352941176,0.96875
8116.0,87.0,0.9375,0.9352226720647774,0.17659235,0.9352226720647774,0.9352226720647774
8117.0,87.0,1.0,1.0,0.046084758,1.0,1.0
8118.0,87.0,1.0,1.0,0.012435746,1.0,1.0
8119.0,87.0,1.0,1.0,0.010269272,1.0,1.0
8120.0,87.0,0.9375,0.9307359307359306,0.1741648,0.9166666666666667,0.9545454545454546
8121.0,87.0,0.96875,0.9684729064039409,0.08071584,0.9722222222222222,0.9666666666666667
8122.0,87.0,1.0,1.0,0.041811343,1.0,1.0
8123.0,87.0,1.0,1.0,0.005594614,1.0,1.0
8124.0,87.0,1.0,1.0,0.011616713,1.0,1.0
8125.0,87.0,0.96875,0.967967967967968,0.08576624,0.9642857142857143,0.9736842105263157
8126.0,87.0,1.0,1.0,0.03531816,1.0,1.0
8127.0,87.0,1.0,1.0,0.015313028,1.0,1.0
8128.0,87.0,0.9375,0.9365079365079365,0.07973166,0.9365079365079365,0.9365079365079365
8129.0,87.0,0.96875,0.9671794871794872,0.06038612,0.975,0.9615384615384616
8130.0,87.0,0.9375,0.9372549019607843,0.1467602,0.9372549019607843,0.9372549019607843
8131.0,87.0,0.9375,0.9352226720647774,0.17509729,0.9352226720647774,0.9352226720647774
8132.0,87.0,0.9375,0.9372549019607843,0.1273926,0.9372549019607843,0.9372549019607843
8133.0,87.0,1.0,1.0,0.040775225,1.0,1.0
8134.0,87.0,0.9375,0.9375,0.09516154,0.9411764705882353,0.9411764705882353
8135.0,87.0,0.96875,0.9660657476139979,0.07739327,0.9583333333333333,0.9761904761904762
8136.0,87.0,0.96875,0.9687194525904204,0.043725353,0.9705882352941176,0.96875
8137.0,87.0,0.96875,0.9671794871794872,0.06434336,0.9615384615384616,0.975
8138.0,87.0,0.96875,0.9687194525904204,0.09920574,0.96875,0.9705882352941176
8139.0,87.0,0.96875,0.9687194525904204,0.08403629,0.9705882352941176,0.96875
8140.0,87.0,0.96875,0.9687194525904204,0.05738104,0.9705882352941176,0.96875
8141.0,87.0,1.0,1.0,0.053367857,1.0,1.0
8142.0,87.0,0.9375,0.9307359307359306,0.26549938,0.9166666666666667,0.9545454545454546
8143.0,87.0,1.0,1.0,0.033000372,1.0,1.0
8144.0,87.0,0.96875,0.9687194525904204,0.12054093,0.96875,0.9705882352941176
8145.0,87.0,1.0,1.0,0.02716408,1.0,1.0
8146.0,87.0,0.9375,0.9352226720647774,0.13028778,0.9285714285714286,0.95
8147.0,87.0,0.90625,0.906158357771261,0.120577365,0.90625,0.907843137254902
8148.0,87.0,1.0,1.0,0.024388533,1.0,1.0
8149.0,87.0,1.0,1.0,0.008373338,1.0,1.0
8150.0,87.0,0.9375,0.9372549019607843,0.111846045,0.9372549019607843,0.9372549019607843
8151.0,87.0,0.96875,0.9684729064039409,0.067257896,0.9666666666666667,0.9722222222222222
8152.0,87.0,1.0,1.0,0.030676855,1.0,1.0
8153.0,87.0,1.0,1.0,0.01016967,1.0,1.0
8154.0,87.0,1.0,1.0,0.040230393,1.0,1.0
8155.0,87.0,1.0,1.0,0.03530404,1.0,1.0
8156.0,87.0,0.96875,0.9671794871794872,0.058795493,0.9615384615384616,0.975
8157.0,87.0,0.9375,0.9372549019607843,0.091929734,0.9375,0.9444444444444444
8158.0,87.0,1.0,1.0,0.024061223,1.0,1.0
8159.0,87.0,0.96875,0.9660657476139979,0.08289498,0.9583333333333333,0.9761904761904762
8160.0,87.0,0.9375,0.9352226720647774,0.14035067,0.9352226720647774,0.9352226720647774
8161.0,87.0,0.96875,0.9687194525904204,0.09906786,0.96875,0.9705882352941176
8162.0,87.0,0.96875,0.9684729064039409,0.063236915,0.9722222222222222,0.9666666666666667
8163.0,87.0,0.9375,0.9352226720647774,0.15488307,0.9285714285714286,0.95
8164.0,87.0,1.0,1.0,0.016387114,1.0,1.0
8165.0,87.0,1.0,1.0,0.059954427,1.0,1.0
8166.0,87.0,0.96875,0.9660657476139979,0.08008217,0.9583333333333333,0.9761904761904762
8167.0,87.0,0.96875,0.9660657476139979,0.08269595,0.9583333333333333,0.9761904761904762
8168.0,87.0,1.0,1.0,0.010219679,1.0,1.0
8169.0,87.0,0.9375,0.9365079365079365,0.14450535,0.9333333333333333,0.9473684210526316
8170.0,87.0,1.0,1.0,0.030015146,1.0,1.0
8171.0,87.0,1.0,1.0,0.041351285,1.0,1.0
8172.0,87.0,1.0,1.0,0.029707834,1.0,1.0
8173.0,87.0,0.9375,0.9372549019607843,0.09061125,0.9444444444444444,0.9375
8174.0,87.0,0.96875,0.9671794871794872,0.10140588,0.9615384615384616,0.975
8175.0,87.0,0.90625,0.906158357771261,0.13564101,0.907843137254902,0.90625
8176.0,87.0,1.0,1.0,0.020656984,1.0,1.0
8177.0,87.0,0.96875,0.9687194525904204,0.052393965,0.96875,0.9705882352941176
8178.0,87.0,1.0,1.0,0.01665494,1.0,1.0
8179.0,88.0,0.90625,0.8981972428419936,0.22803389,0.8846153846153846,0.9318181818181819
8180.0,88.0,0.96875,0.9687194525904204,0.07228205,0.96875,0.9705882352941176
8181.0,88.0,1.0,1.0,0.029079346,1.0,1.0
8182.0,88.0,1.0,1.0,0.03893566,1.0,1.0
8183.0,88.0,0.90625,0.8981972428419936,0.22288042,0.8846153846153846,0.9318181818181819
8184.0,88.0,0.9375,0.9372549019607843,0.21799208,0.9375,0.9444444444444444
8185.0,88.0,1.0,1.0,0.046638906,1.0,1.0
8186.0,88.0,0.96875,0.9687194525904204,0.12960358,0.9705882352941176,0.96875
8187.0,88.0,0.90625,0.906158357771261,0.33127162,0.90625,0.907843137254902
8188.0,88.0,0.9375,0.9352226720647774,0.08606077,0.9285714285714286,0.95
8189.0,88.0,1.0,1.0,0.051085074,1.0,1.0
8190.0,88.0,1.0,1.0,0.032872684,1.0,1.0
8191.0,88.0,0.96875,0.9684729064039409,0.06778464,0.9666666666666667,0.9722222222222222
8192.0,88.0,0.9375,0.9352226720647774,0.1914964,0.9285714285714286,0.95
8193.0,88.0,0.9375,0.9372549019607843,0.2031826,0.9372549019607843,0.9372549019607843
8194.0,88.0,0.90625,0.906158357771261,0.13052678,0.9117647058823529,0.9166666666666667
8195.0,88.0,1.0,1.0,0.024153551,1.0,1.0
8196.0,88.0,0.96875,0.9684729064039409,0.094999105,0.9722222222222222,0.9666666666666667
8197.0,88.0,0.96875,0.9687194525904204,0.07706981,0.96875,0.9705882352941176
8198.0,88.0,0.96875,0.9684729064039409,0.06287215,0.9666666666666667,0.9722222222222222
8199.0,88.0,1.0,1.0,0.0053696986,1.0,1.0
8200.0,88.0,0.96875,0.967967967967968,0.18578218,0.9642857142857143,0.9736842105263157
8201.0,88.0,0.96875,0.9684729064039409,0.04686363,0.9666666666666667,0.9722222222222222
8202.0,88.0,1.0,1.0,0.011369715,1.0,1.0
8203.0,88.0,0.875,0.873015873015873,0.30592197,0.875,0.9
8204.0,88.0,0.90625,0.9039039039039038,0.21050441,0.9,0.925
8205.0,88.0,0.96875,0.9660657476139979,0.070010595,0.9583333333333333,0.9761904761904762
8206.0,88.0,1.0,1.0,0.015842993,1.0,1.0
8207.0,88.0,1.0,1.0,0.042831555,1.0,1.0
8208.0,88.0,1.0,1.0,0.019007975,1.0,1.0
8209.0,88.0,1.0,1.0,0.01522478,1.0,1.0
8210.0,88.0,1.0,1.0,0.012261385,1.0,1.0
8211.0,88.0,0.75,0.709090909090909,0.5366299,0.7142857142857143,0.8461538461538461
8212.0,88.0,0.96875,0.9684729064039409,0.08398427,0.9666666666666667,0.9722222222222222
8213.0,88.0,0.96875,0.9684729064039409,0.050790682,0.9666666666666667,0.9722222222222222
8214.0,88.0,0.96875,0.9684729064039409,0.06349051,0.9722222222222222,0.9666666666666667
8215.0,88.0,1.0,1.0,0.024560994,1.0,1.0
8216.0,88.0,0.96875,0.9671794871794872,0.08477629,0.9615384615384616,0.975
8217.0,88.0,1.0,1.0,0.019992817,1.0,1.0
8218.0,88.0,0.9375,0.9375,0.16359507,0.9411764705882353,0.9411764705882353
8219.0,88.0,1.0,1.0,0.031047253,1.0,1.0
8220.0,88.0,0.96875,0.9687194525904204,0.08131395,0.96875,0.9705882352941176
8221.0,88.0,1.0,1.0,0.014785995,1.0,1.0
8222.0,88.0,0.96875,0.9687194525904204,0.07914023,0.96875,0.9705882352941176
8223.0,88.0,1.0,1.0,0.06240856,1.0,1.0
8224.0,88.0,0.96875,0.9671794871794872,0.10954418,0.9615384615384616,0.975
8225.0,88.0,1.0,1.0,0.019407356,1.0,1.0
8226.0,88.0,1.0,1.0,0.030744065,1.0,1.0
8227.0,88.0,1.0,1.0,0.04272806,1.0,1.0
8228.0,88.0,0.84375,0.8358974358974359,0.36087182,0.8333333333333333,0.8863636363636364
8229.0,88.0,1.0,1.0,0.04115012,1.0,1.0
8230.0,88.0,0.96875,0.9684729064039409,0.0839518,0.9666666666666667,0.9722222222222222
8231.0,88.0,0.9375,0.9333333333333333,0.13824433,0.9230769230769231,0.9523809523809523
8232.0,88.0,1.0,1.0,0.02381496,1.0,1.0
8233.0,88.0,1.0,1.0,0.015680727,1.0,1.0
8234.0,88.0,1.0,1.0,0.052738108,1.0,1.0
8235.0,88.0,0.90625,0.9015384615384615,0.18131465,0.8928571428571428,0.9285714285714286
8236.0,88.0,1.0,1.0,0.03461802,1.0,1.0
8237.0,88.0,1.0,1.0,0.034540396,1.0,1.0
8238.0,88.0,0.96875,0.9687194525904204,0.09756919,0.9705882352941176,0.96875
8239.0,88.0,0.96875,0.967967967967968,0.053541426,0.9642857142857143,0.9736842105263157
8240.0,88.0,1.0,1.0,0.045395065,1.0,1.0
8241.0,88.0,0.96875,0.967967967967968,0.06971694,0.9642857142857143,0.9736842105263157
8242.0,88.0,1.0,1.0,0.04386422,1.0,1.0
8243.0,88.0,1.0,1.0,0.034313574,1.0,1.0
8244.0,88.0,0.9375,0.9352226720647774,0.06799818,0.9352226720647774,0.9352226720647774
8245.0,88.0,0.96875,0.9684729064039409,0.07121902,0.9722222222222222,0.9666666666666667
8246.0,88.0,0.96875,0.9684729064039409,0.052507363,0.9666666666666667,0.9722222222222222
8247.0,88.0,1.0,1.0,0.048729885,1.0,1.0
8248.0,88.0,1.0,1.0,0.03157635,1.0,1.0
8249.0,88.0,1.0,1.0,0.048279926,1.0,1.0
8250.0,88.0,0.96875,0.9687194525904204,0.040652137,0.96875,0.9705882352941176
8251.0,88.0,0.96875,0.9684729064039409,0.057110235,0.9722222222222222,0.9666666666666667
8252.0,88.0,1.0,1.0,0.029336264,1.0,1.0
8253.0,88.0,0.96875,0.9671794871794872,0.06810274,0.9615384615384616,0.975
8254.0,88.0,1.0,1.0,0.035595886,1.0,1.0
8255.0,88.0,1.0,1.0,0.005635999,1.0,1.0
8256.0,88.0,1.0,1.0,0.03798283,1.0,1.0
8257.0,88.0,1.0,1.0,0.034811217,1.0,1.0
8258.0,88.0,1.0,1.0,0.033764586,1.0,1.0
8259.0,88.0,0.96875,0.9684729064039409,0.071332045,0.9666666666666667,0.9722222222222222
8260.0,88.0,1.0,1.0,0.024295807,1.0,1.0
8261.0,88.0,0.96875,0.9684729064039409,0.12021729,0.9666666666666667,0.9722222222222222
8262.0,88.0,0.96875,0.967967967967968,0.042368677,0.9642857142857143,0.9736842105263157
8263.0,88.0,1.0,1.0,0.018660817,1.0,1.0
8264.0,88.0,1.0,1.0,0.03610748,1.0,1.0
8265.0,88.0,0.9375,0.9372549019607843,0.17739733,0.9375,0.9444444444444444
8266.0,88.0,1.0,1.0,0.02748673,1.0,1.0
8267.0,88.0,0.9375,0.9372549019607843,0.16425939,0.9375,0.9444444444444444
8268.0,88.0,1.0,1.0,0.012549063,1.0,1.0
8269.0,88.0,0.9375,0.9352226720647774,0.09605993,0.9285714285714286,0.95
8270.0,88.0,0.96875,0.9671794871794872,0.049181275,0.975,0.9615384615384616
8271.0,88.0,1.0,1.0,0.021161437,1.0,1.0
8272.0,88.0,1.0,1.0,0.020775035,1.0,1.0
8273.0,89.0,1.0,1.0,0.00852004,1.0,1.0
8274.0,89.0,1.0,1.0,0.032658186,1.0,1.0
8275.0,89.0,0.96875,0.9687194525904204,0.059465244,0.9705882352941176,0.96875
8276.0,89.0,0.9375,0.9352226720647774,0.16752282,0.9352226720647774,0.9352226720647774
8277.0,89.0,0.90625,0.903903903903904,0.24810754,0.9089068825910931,0.9007936507936507
8278.0,89.0,0.96875,0.9684729064039409,0.09035267,0.9666666666666667,0.9722222222222222
8279.0,89.0,1.0,1.0,0.029287962,1.0,1.0
8280.0,89.0,1.0,1.0,0.017643623,1.0,1.0
8281.0,89.0,1.0,1.0,0.020671332,1.0,1.0
8282.0,89.0,1.0,1.0,0.014850705,1.0,1.0
8283.0,89.0,1.0,1.0,0.041787922,1.0,1.0
8284.0,89.0,0.96875,0.9671794871794872,0.10215799,0.9615384615384616,0.975
8285.0,89.0,0.96875,0.9671794871794872,0.052123904,0.9615384615384616,0.975
8286.0,89.0,1.0,1.0,0.039957136,1.0,1.0
8287.0,89.0,1.0,1.0,0.03305075,1.0,1.0
8288.0,89.0,0.96875,0.9684729064039409,0.08925225,0.9666666666666667,0.9722222222222222
8289.0,89.0,0.96875,0.9645625692137321,0.21179879,0.9545454545454546,0.9772727272727273
8290.0,89.0,1.0,1.0,0.025699817,1.0,1.0
8291.0,89.0,0.96875,0.967967967967968,0.084965296,0.9642857142857143,0.9736842105263157
8292.0,89.0,1.0,1.0,0.04605917,1.0,1.0
8293.0,89.0,0.96875,0.9687194525904204,0.053563092,0.9705882352941176,0.96875
8294.0,89.0,0.9375,0.9307359307359306,0.26140043,0.9166666666666667,0.9545454545454546
8295.0,89.0,0.96875,0.967967967967968,0.0585418,0.9642857142857143,0.9736842105263157
8296.0,89.0,0.9375,0.9352226720647774,0.078679696,0.9285714285714286,0.95
8297.0,89.0,0.96875,0.9671794871794872,0.075249285,0.9615384615384616,0.975
8298.0,89.0,0.96875,0.9671794871794872,0.077954,0.9615384615384616,0.975
8299.0,89.0,1.0,1.0,0.03629241,1.0,1.0
8300.0,89.0,1.0,1.0,0.045223407,1.0,1.0
8301.0,89.0,0.96875,0.9684729064039409,0.09261215,0.9666666666666667,0.9722222222222222
